Time,yaw,pitch,roll,magx,magy,magz,accelx,accely,accelz,gyrox,gyroy,gyroz
7.962427139282227,-92.818,-3.593,3.932,0.0114,0.2586,0.3935,-0.484,-0.25,-9.808,0.004219,0.013133,0.015646
8.034312963485718,-93.251,-3.754,4.163,0.0103,0.2615,0.401,-0.157,-0.352,-9.094,0.022203,-0.081961,-0.116965
8.153990030288696,-93.509,-4.054,4.234,0.014,0.2656,0.3951,-0.786,-0.582,-9.742,-0.001123,0.006197,-0.020197
8.226707935333252,-93.603,-4.051,4.273,0.0139,0.2614,0.3921,-0.749,-0.761,-9.663,-0.000507,0.002849,-0.009319
8.295861005783081,-93.628,-4.062,4.247,0.0151,0.26,0.3937,-0.696,-0.678,-9.747,-0.009112,-0.005074,-0.008903
8.362776041030884,-93.64,-4.11,4.275,0.0176,0.2613,0.3953,0.174,-0.54,-10.742,0.089802,-0.093071,0.008174
8.435871124267578,-93.661,-4.274,4.293,0.0141,0.2711,0.3919,-0.671,-0.73,-9.678,-0.015561,-0.04634,0.025474
8.556628942489624,-93.271,-4.941,4.135,0.0225,0.2612,0.388,-0.451,-0.709,-9.888,-0.008981,-0.22127,0.096803
8.629019975662231,-92.919,-6.319,4.051,0.0338,0.2681,0.3899,-1.273,-0.654,-9.485,-0.030174,-0.268682,0.028169
8.700639009475708,-92.551,-7.538,3.701,0.046,0.2555,0.3969,-1.329,-0.515,-9.682,-0.067659,-0.276576,0.159205
8.771934032440186,-92.275,-8.769,3.729,0.0546,0.2567,0.3912,-1.247,-0.676,-9.823,0.039291,-0.343502,0.064456
8.850783109664917,-92.086,-10.591,3.977,0.067,0.2566,0.3934,-1.844,-0.633,-9.524,0.081864,-0.474869,0.076217
8.921494960784912,-92.046,-11.908,4.229,0.0781,0.262,0.3847,-2.203,-0.76,-9.48,0.088054,-0.443313,0.005968
8.991621017456055,-92.094,-14.155,4.456,0.0991,0.2631,0.3812,-2.339,-0.762,-9.392,0.006245,-0.617203,0.023113
9.064865112304688,-92.409,-17.063,4.487,0.1177,0.2657,0.3775,-2.834,-0.833,-9.163,-0.045402,-0.698035,-0.037194
9.10862398147583,-92.52,-18.032,4.416,0.1287,0.2655,0.3674,-3.043,-0.832,-9.159,-0.094032,-0.672175,-0.014572
9.182780027389526,-92.753,-21.704,3.782,0.1495,0.2569,0.3641,-3.688,-0.594,-9.072,-0.15883,-0.638126,0.009687
9.253796100616455,-92.927,-24.447,3.353,0.1696,0.259,0.3566,-4.107,-0.542,-8.914,-0.078401,-0.614746,-0.023578
9.328679084777832,-93.156,-27.079,3.342,0.1906,0.256,0.3562,-4.442,-0.451,-8.621,0.006658,-0.599403,-0.025331
9.399301052093506,-93.245,-29.558,3.461,0.2077,0.2571,0.3418,-4.735,-0.356,-8.685,0.038076,-0.572996,0.034791
9.469841957092285,-93.301,-32.133,3.753,0.2225,0.2583,0.3349,-5.286,-0.424,-8.252,0.054449,-0.601708,0.019378
9.592884063720703,-93.337,-35.34,4.063,0.2433,0.2634,0.307,-5.95,-0.405,-7.971,0.068694,-0.212515,-0.039107
9.66692304611206,-93.586,-35.889,4.545,0.2458,0.2634,0.3086,-5.645,-0.842,-7.606,0.084792,-0.14748,-0.045546
9.784487009048462,-93.546,-36.412,4.708,0.2508,0.2661,0.3088,-5.914,-0.613,-7.851,0.032183,-0.091232,-0.028507
9.821295976638794,-93.696,-36.691,4.963,0.2482,0.2661,0.3041,-5.991,-0.749,-7.602,0.038826,-0.072074,-0.031373
9.888729095458984,-93.786,-36.866,5.079,0.2507,0.2661,0.3027,-5.768,-0.653,-7.932,0.019471,-0.078375,-0.026382
9.960260152816772,-93.933,-37.303,5.268,0.2532,0.2702,0.3028,-5.722,-0.73,-7.789,-0.00102,-0.1137,-0.015836
10.03583312034607,-94.105,-37.919,5.382,0.2582,0.2688,0.3031,-5.748,-0.892,-7.72,-0.026875,-0.174996,-0.033768
10.112008094787598,-94.428,-38.902,5.456,0.2594,0.2743,0.2969,-6.186,-0.743,-7.494,-0.040584,-0.261728,-0.042638
10.234110116958618,-95.06,-40.895,5.569,0.2716,0.2685,0.287,-6.256,-0.782,-7.303,-0.036353,-0.298746,-0.034825
10.310399055480957,-95.419,-42.112,5.625,0.2765,0.2726,0.278,-6.583,-0.702,-7.208,-0.030844,-0.269306,-0.037276
10.378607988357544,-95.695,-43.281,5.797,0.2828,0.2676,0.2805,-6.742,-0.784,-6.956,-0.002259,-0.266377,0.002617
10.44567608833313,-95.844,-44.381,5.906,0.2888,0.2646,0.2702,-6.92,-0.72,-6.909,0.00087,-0.250912,0.007156
10.515947103500366,-95.949,-45.076,5.948,0.2913,0.2715,0.2641,-6.939,-0.716,-6.765,-0.019449,-0.232969,-0.009308
10.585376024246216,-96.09,-46.1,6.059,0.2987,0.2659,0.2661,-7.018,-0.806,-6.651,-0.000425,-0.237129,0.013739
10.710930109024048,-96.202,-47.829,6.128,0.3048,0.2727,0.2495,-7.257,-0.671,-6.518,-0.0045,-0.240111,0.025496
10.781074047088623,-96.176,-48.817,6.057,0.3134,0.2712,0.2469,-7.439,-0.601,-6.384,-0.018662,-0.217446,0.005876
10.851009130477905,-96.407,-49.754,6.153,0.3159,0.2725,0.247,-7.363,-0.685,-6.328,-0.0088,-0.229056,-0.006964
10.928526163101196,-96.626,-50.729,6.285,0.3181,0.2654,0.2351,-7.598,-0.684,-6.079,-0.007553,-0.219485,-0.013727
11.00093698501587,-96.828,-51.571,6.415,0.3232,0.2793,0.2321,-7.711,-0.665,-5.975,0.007067,-0.181196,-0.002748
11.070886135101318,-97.051,-52.319,6.619,0.3279,0.2695,0.2279,-7.641,-0.643,-6.022,0.013739,-0.174167,-0.004757
11.153193950653076,-97.232,-53.182,6.808,0.3316,0.268,0.2251,-7.781,-0.64,-5.843,0.011404,-0.22676,-0.01191
11.275755167007446,-97.63,-54.628,7.225,0.3338,0.2637,0.213,-8.101,-0.658,-5.505,0.018792,-0.148359,0.004818
11.344192028045654,-97.736,-55.186,7.422,0.3363,0.2664,0.2085,-8.122,-0.61,-5.527,0.045102,-0.102766,0.015194
11.415595054626465,-97.649,-55.411,7.506,0.3363,0.2678,0.2055,-8.304,-0.805,-5.299,0.035601,-0.056531,0.016324
11.483466148376465,-97.771,-55.644,7.683,0.34,0.2692,0.2072,-8.304,-0.8,-5.236,0.02193,-0.021246,-0.00328
11.553413152694702,-97.837,-55.555,7.689,0.3399,0.2691,0.2011,-8.021,-0.645,-5.489,-0.012271,0.02423,-0.025775
11.628724098205566,-97.862,-55.347,7.673,0.3364,0.2706,0.21,-7.958,-0.63,-5.603,-0.015117,0.048981,-0.002896
11.751466989517212,-97.796,-54.921,7.584,0.3363,0.2665,0.2116,-8.061,-0.592,-5.664,-0.011357,0.031744,-0.014177
11.820122957229614,-97.796,-54.611,7.559,0.3339,0.2679,0.2115,-8.153,-0.846,-5.323,-0.037177,0.138834,0.00042
11.886960983276367,-97.676,-54.191,7.279,0.3315,0.2694,0.2205,-7.961,-0.69,-5.694,-0.073104,0.14437,-0.004236
11.957878112792969,-97.541,-53.37,6.844,0.3301,0.2638,0.2159,-8.169,-0.612,-5.658,-0.075949,0.280769,-0.025974
12.031069040298462,-97.544,-51.573,6.558,0.3207,0.2738,0.232,-7.917,-0.572,-6.015,-0.061677,0.493301,-0.086638
12.153349161148071,-97.881,-47.797,6.57,0.2998,0.2658,0.2555,-6.486,-0.909,-6.836,-0.03528,0.625723,-0.043522
12.234709024429321,-97.661,-45.126,6.258,0.2853,0.2689,0.2745,-5.99,-1.015,-7.207,0.000774,0.674787,-0.000858
12.304161071777344,-97.17,-42.157,5.75,0.2693,0.2691,0.2828,-6.664,-0.625,-7.163,-0.027078,0.710277,-0.024767
12.376769065856934,-96.78,-38.892,5.373,0.2484,0.2612,0.3078,-6.2,-0.746,-7.46,-0.037429,0.802955,0.00897
12.445873022079468,-96.256,-35.245,4.82,0.2276,0.2587,0.3235,-5.713,-0.609,-7.828,-0.036783,0.932847,0.007159
12.514419078826904,-95.863,-32.518,4.481,0.2078,0.259,0.3302,-5.024,-0.56,-8.247,-0.042222,0.9256,0.046197
12.584836959838867,-95.373,-28.536,4.133,0.187,0.258,0.3474,-4.671,-0.537,-8.47,-0.010285,0.961713,0.02873
12.622657060623169,-95.046,-25.805,3.957,0.1685,0.2568,0.3556,-4.191,-0.522,-8.818,0.005391,0.922352,0.034987
12.695862054824829,-94.546,-22.117,3.925,0.137,0.2519,0.3731,-3.8,-0.547,-9.172,0.05432,0.807715,0.049143
12.767186164855957,-94.249,-20.019,4.015,0.126,0.2604,0.3739,-3.368,-0.572,-9.055,0.070382,0.706481,0.04589
12.847262144088745,-93.751,-16.297,4.181,0.1001,0.2607,0.3802,-2.772,-0.729,-9.254,0.044328,0.612993,0.026773
12.916805028915405,-93.602,-14.553,4.204,0.0853,0.2665,0.3809,-2.42,-0.659,-9.366,-0.000991,0.594579,-0.003175
12.986034154891968,-93.541,-12.082,4.309,0.0704,0.2611,0.3878,-2.147,-0.637,-9.613,0.072322,0.552023,-0.04024
13.063338041305542,-93.586,-9.654,4.554,0.0468,0.26,0.3851,-1.715,-0.619,-9.622,0.075284,0.585268,-0.056783
13.102020025253296,-93.605,-8.83,4.676,0.0421,0.2698,0.3908,-1.554,-0.716,-9.583,0.089797,0.570436,-0.056804
13.149031162261963,-93.648,-5.9,5.086,0.0184,0.2645,0.3851,-0.934,-0.946,-9.571,0.06337,0.774119,-0.049688
13.270171165466309,-93.775,0.119,4.915,-0.0311,0.2573,0.3945,-0.054,-0.754,-9.806,-0.03808,0.912865,-0.037128
13.34263300895691,-93.628,3.641,5.112,-0.0597,0.259,0.393,0.498,-0.806,-9.764,0.084135,0.7259,-0.073165
13.41022801399231,-93.65,5.677,5.514,-0.0733,0.2661,0.3876,1.051,-0.791,-9.885,0.189065,0.674614,-0.071755
13.48233699798584,-93.65,7.641,5.957,-0.0869,0.2704,0.3823,1.409,-0.934,-9.602,0.005922,0.238225,-0.033658
13.551493167877197,-93.853,8.368,5.667,-0.0969,0.265,0.3834,1.425,-0.883,-9.565,-0.094191,0.150055,-0.094951
13.669345140457153,-93.879,9.448,4.962,-0.1045,0.2581,0.3862,1.805,-0.767,-9.739,-0.074043,0.150147,0.03148
13.74098014831543,-93.636,10.062,4.715,-0.107,0.2553,0.3876,1.221,-0.642,-9.742,-0.042439,0.112503,0.01196
13.81164813041687,-93.601,10.397,4.625,-0.1094,0.2637,0.3797,1.714,-0.753,-9.585,-0.039928,0.128227,0.00073
13.880910158157349,-93.589,11.218,4.423,-0.1157,0.2526,0.3872,1.44,-0.901,-9.446,-0.066543,0.265696,-0.035718
13.953258991241455,-93.618,12.841,4.055,-0.1269,0.25,0.3882,1.983,-0.595,-9.558,-0.088832,0.452179,-0.008815
14.072011947631836,-93.372,15.812,3.64,-0.1482,0.2488,0.3795,2.506,-0.633,-9.405,-0.058409,0.410731,0.027976
14.142531156539917,-93.124,17.775,3.419,-0.1636,0.2415,0.371,2.862,-0.477,-9.275,-0.068532,0.496934,0.031681
14.264033079147339,-92.794,20.823,3.072,-0.1859,0.2404,0.3745,3.48,-0.377,-9.121,-0.076835,0.54396,-0.000549
14.387948989868164,-92.517,24.358,2.83,-0.2073,0.228,0.3675,4.147,-0.364,-8.823,-0.008391,0.448575,0.029528
14.456695079803467,-92.334,26.325,2.927,-0.2185,0.2323,0.3623,4.298,-0.439,-8.794,0.009605,0.46852,0.017995
14.528304100036621,-92.132,28.448,3.082,-0.236,0.2338,0.3537,4.522,-0.453,-8.507,0.002403,0.51613,0.003399
14.597381114959717,-91.969,30.755,3.163,-0.2485,0.2339,0.3439,4.954,-0.449,-8.344,0.007479,0.548358,0.01268
14.66948914527893,-91.861,32.292,3.213,-0.2599,0.227,0.3373,5.343,-0.452,-8.176,-0.011924,0.516002,-0.011299
14.745530128479004,-91.931,35.044,3.013,-0.2811,0.2327,0.3239,5.832,-0.409,-7.891,-0.027304,0.438327,-0.043839
14.782413005828857,-91.966,35.656,2.946,-0.2812,0.2244,0.3241,5.816,-0.436,-7.9,-0.034923,0.415079,-0.039659
14.822962045669556,-92.054,36.828,2.821,-0.2912,0.2244,0.319,6.027,-0.329,-7.832,-0.018355,0.399301,-0.049033
14.861199140548706,-92.109,37.399,2.767,-0.2913,0.2243,0.3128,5.988,-0.295,-7.772,-0.006414,0.395942,-0.050899
14.906639099121094,-92.22,38.529,2.697,-0.3024,0.2286,0.3107,6.049,-0.252,-7.608,0.004677,0.394456,-0.050693
15.025645017623901,-92.43,41.364,2.663,-0.3124,0.2356,0.2948,6.454,-0.317,-7.332,0.013411,0.394303,-0.036054
15.098781108856201,-92.558,43.113,2.576,-0.3227,0.2203,0.2884,6.73,-0.316,-7.138,-0.007776,0.416218,-0.036751
15.170441150665283,-92.581,44.946,2.515,-0.3367,0.2175,0.2695,6.764,-0.262,-6.893,-0.010389,0.436118,-0.019792
15.244177103042603,-92.651,46.784,2.413,-0.343,0.2162,0.2661,7.134,-0.219,-6.628,-0.005709,0.413279,-0.031881
15.313351154327393,-92.759,47.928,2.299,-0.3516,0.2246,0.2579,7.256,-0.224,-6.501,-0.012604,0.385852,-0.045571
15.385893106460571,-92.96,49.528,2.128,-0.3607,0.2093,0.2516,7.483,-0.139,-6.276,-0.00565,0.350841,-0.047414
15.504096984863281,-93.407,51.801,1.821,-0.3721,0.2079,0.2312,7.789,-0.195,-5.953,0.013473,0.281816,-0.033803
15.575788021087646,-93.502,52.556,1.778,-0.3783,0.2052,0.234,7.82,-0.092,-5.895,0.012863,0.240929,-0.024423
15.643877029418945,-93.6,53.848,1.711,-0.3835,0.2079,0.2184,7.998,-0.203,-5.721,-0.013989,0.211249,-0.015478
15.714683055877686,-93.607,54.453,1.657,-0.3848,0.2065,0.2169,8.04,-0.196,-5.666,-0.017608,0.204247,-0.007598
