Time,quat 1,quat 2,quat 3,quat 4
0.14838886260986328,0.0308466088026762,0.030111730098724365,0.9990566372871399,-0.005263281054794788
0.2555809020996094,0.030866121873259544,0.030100161209702492,0.9990560412406921,-0.005310252774506807
0.397615909576416,0.030925549566745758,0.030180934816598892,0.9990513920783997,-0.005369062069803476
0.5906269550323486,0.03095409646630287,0.03014325350522995,0.9990512728691101,-0.00547285471111536
0.6985788345336914,0.030997471883893013,0.030080728232860565,0.9990517497062683,-0.00547812320291996
0.8340117931365967,0.03104863315820694,0.030103761702775955,0.999049186706543,-0.005514340940862894
1.030317783355713,0.031195875257253647,0.03012983687222004,0.9990436434745789,-0.005529284477233887
1.1505539417266846,0.031205568462610245,0.030120301991701126,0.9990432858467102,-0.0056075649335980415
1.2931737899780273,0.031193504109978676,0.030100524425506592,0.9990442991256714,-0.005615897476673126
1.4883408546447754,0.03121987357735634,0.03015260398387909,0.9990421533584595,-0.005563713144510984
1.6407828330993652,0.03125772625207901,0.03020116128027439,0.9990403652191162,-0.005412199534475803
1.7803318500518799,0.03125940263271332,0.03021399676799774,0.9990400075912476,-0.005394523032009602
1.9254658222198486,0.031248826533555984,0.03022940643131733,0.9990401864051819,-0.005322100594639778
2.1306657791137695,0.031189430505037308,0.030155861750245094,0.9990450739860535,-0.005178343504667282
2.2770578861236572,0.031138435006141663,0.030180787667632103,0.9990460872650146,-0.005133938509970903
2.418095827102661,0.031103745102882385,0.03017790988087654,0.9990482330322266,-0.00493989372625947
2.5323269367218018,0.03102775849401951,0.03013840690255165,0.9990519285202026,-0.004893615376204252
2.668653964996338,0.0309903547167778,0.030130641534924507,0.9990531802177429,-0.004929809831082821
2.8595199584960938,0.03106415830552578,0.030185788869857788,0.9990488290786743,-0.0050253961235284805
2.9931819438934326,0.031071048229932785,0.030139418318867683,0.9990494251251221,-0.00515397172421217
3.141122817993164,0.031119879335165024,0.03014547936618328,0.9990472197532654,-0.005229012109339237
3.2825138568878174,0.03112204745411873,0.0301290862262249,0.9990474581718445,-0.005264962092041969
3.427816867828369,0.0311864223331213,0.030194297432899475,0.9990434050559998,-0.005274749826639891
3.5310068130493164,0.03120364248752594,0.030234478414058685,0.999041736125946,-0.005283965263515711
3.6801087856292725,0.031236309558153152,0.03026321902871132,0.9990398287773132,-0.005275020841509104
3.81429386138916,0.03124801628291607,0.03024839609861374,0.9990395903587341,-0.0053325071930885315
3.9197428226470947,0.03125124052166939,0.03023366630077362,0.9990398287773132,-0.005346240010112524
4.1107048988342285,0.03122544102370739,0.030160054564476013,0.9990431666374207,-0.005303007084876299
4.2480628490448,0.031214993447065353,0.03012717142701149,0.9990445375442505,-0.005303101148456335
4.354728937149048,0.031216677278280258,0.030118657276034355,0.999043881893158,-0.005443087313324213
4.462106943130493,0.031226973980665207,0.030201008543372154,0.9990410208702087,-0.005461111664772034
4.572656869888306,0.03127236291766167,0.03016686625778675,0.999040961265564,-0.005387008655816317
4.710765838623047,0.03125778213143349,0.030135268345475197,0.9990428686141968,-0.005282921250909567
4.862367868423462,0.031268101185560226,0.03013775497674942,0.9990431666374207,-0.005158894695341587
5.006305932998657,0.03129120171070099,0.030126918107271194,0.999042272567749,-0.005261665675789118
5.101406812667847,0.03133491426706314,0.03017054870724678,0.9990399479866028,-0.005201632622629404
5.343366861343384,0.031327735632658005,0.030131448060274124,0.9990404844284058,-0.005373160820454359
5.5262229442596436,0.0314069502055645,0.030172033235430717,0.9990358948707581,-0.005513898096978664
5.68431282043457,0.03139018639922142,0.030174005776643753,0.9990370273590088,-0.00541344378143549
5.847776889801025,0.031335581094026566,0.03016653098165989,0.9990390539169312,-0.005370871629565954
6.000340938568115,0.03131615370512009,0.030176404863595963,0.9990398287773132,-0.0052985562942922115
6.10764479637146,0.03134140744805336,0.030169323086738586,0.9990392923355103,-0.005303133279085159
6.253871917724609,0.03134522959589958,0.030147595331072807,0.9990402460098267,-0.00518841901794076
6.4337849617004395,0.0312827005982399,0.03012975864112377,0.9990434646606445,-0.005068634171038866
6.563360929489136,0.031209342181682587,0.03010782040655613,0.9990463852882385,-0.0050942664965987206
