Time,yaw,pitch,roll,magx,magy,magz,accelx,accely,accelz,gyrox,gyroy,gyroz
3.097545862197876,-96.555,0.964,3.149,-0.0131,0.2482,0.3724,0.163,-0.519,-9.718,-0.000684,3.1e-05,0.0006
3.287379026412964,-96.553,0.966,3.151,-0.0121,0.2415,0.3725,0.177,-0.529,-9.686,-0.000991,-0.000223,0.001551
3.4332730770111084,-96.558,0.967,3.153,-0.0122,0.2414,0.3609,0.13,-0.517,-9.677,0.000597,-0.000201,0.000443
3.571415901184082,-96.557,0.97,3.151,-0.0156,0.2429,0.3694,0.098,-0.508,-9.726,0.00022,-0.001168,0.000889
3.679888963699341,-96.555,0.97,3.15,-0.012,0.2402,0.3755,0.127,-0.505,-9.711,-0.000522,0.001625,0.001316
3.788461923599243,-96.556,0.97,3.152,-0.0145,0.2441,0.3636,0.194,-0.511,-9.721,-0.000963,0.000272,-0.000103
3.860560894012451,-96.557,0.969,3.151,-0.012,0.2442,0.371,0.173,-0.552,-9.702,-0.000174,-0.000427,-9.2e-05
3.9660520553588867,-96.555,0.969,3.15,-0.0132,0.2468,0.3666,0.134,-0.541,-9.715,-0.000374,-0.001459,3.3e-05
4.102733850479126,-96.562,0.967,3.151,-0.0144,0.2429,0.3753,0.184,-0.541,-9.724,6.1e-05,-0.000155,0.000485
4.237112998962402,-96.56,0.966,3.152,-0.0109,0.2402,0.3726,0.168,-0.57,-9.696,0.000139,0.000338,0.001253
4.338705062866211,-96.56,0.966,3.154,-0.0109,0.2428,0.3726,0.128,-0.55,-9.701,-0.000952,0.000985,-0.000786
4.473237037658691,-96.562,0.968,3.152,-0.0145,0.2428,0.368,0.186,-0.559,-9.701,-2.4e-05,0.000432,0.000398
4.609060049057007,-96.56,0.97,3.151,-0.0156,0.2455,0.3708,0.17,-0.55,-9.697,-0.000437,-0.000236,-0.000162
4.747653007507324,-96.561,0.972,3.155,-0.0132,0.2442,0.3695,0.212,-0.543,-9.701,0.000602,0.001353,0.001052
4.817944049835205,-96.564,0.972,3.154,-0.0156,0.2429,0.3724,0.115,-0.518,-9.707,-0.000789,0.000416,-0.001053
4.953526973724365,-96.572,0.97,3.154,-0.0133,0.2442,0.3681,0.12,-0.522,-9.699,-0.000255,-0.000477,0.000291
5.088219881057739,-96.572,0.971,3.155,-0.0144,0.2442,0.3709,0.118,-0.526,-9.731,-0.000204,-0.000534,-0.000767
5.223026990890503,-96.572,0.972,3.156,-0.0109,0.2415,0.3726,0.152,-0.551,-9.694,0.000661,-0.00034,0.000354
5.356590986251831,-96.574,0.971,3.155,-0.0169,0.2402,0.3709,0.178,-0.561,-9.713,-0.000696,-0.0009,0.000601
5.495070934295654,-96.575,0.971,3.157,-0.0133,0.2415,0.371,0.189,-0.537,-9.698,0.001032,0.000366,0.000298
5.600939035415649,-96.581,0.972,3.156,-0.0134,0.2401,0.3652,0.157,-0.566,-9.708,-0.0006,-0.000206,0.00063
5.713814973831177,-96.577,0.972,3.156,-0.0132,0.2442,0.3724,0.097,-0.535,-9.692,0.000211,-0.001129,-0.001313
5.820065975189209,-96.578,0.975,3.155,-0.0145,0.2375,0.3725,0.148,-0.5,-9.712,-0.000673,0.000792,-0.000926
5.955244064331055,-96.578,0.977,3.156,-0.0133,0.2388,0.3696,0.111,-0.533,-9.693,-0.000287,0.000798,0.000352
6.060266971588135,-96.581,0.978,3.158,-0.0131,0.2495,0.3753,0.154,-0.541,-9.709,1.4e-05,0.001201,0.000292
6.20159387588501,-96.572,0.976,3.157,-0.0133,0.2402,0.374,0.102,-0.523,-9.685,-0.000468,0.000426,1e-05
6.33601188659668,-96.572,0.975,3.16,-0.0108,0.2428,0.374,0.122,-0.529,-9.721,0.001471,0.000292,0.000463
6.471647024154663,-96.573,0.972,3.16,-0.0132,0.2442,0.3695,0.102,-0.516,-9.71,0.000173,0.000399,0.000314
6.663414001464844,-96.575,0.97,3.162,-0.0121,0.2455,0.3652,0.181,-0.541,-9.697,0.000432,0.000254,-0.000338
6.798181056976318,-96.579,0.97,3.16,-0.012,0.2482,0.371,0.153,-0.51,-9.709,-0.000976,3.3e-05,-0.000232
6.942615985870361,-96.576,0.968,3.16,-0.012,0.2442,0.371,0.139,-0.53,-9.681,0.000306,-0.000454,0.00132
7.050027847290039,-96.58,0.967,3.159,-0.0156,0.2402,0.3724,0.155,-0.522,-9.7,7.4e-05,0.000221,0.000176
7.186954975128174,-96.579,0.969,3.162,-0.0109,0.2441,0.3711,0.144,-0.551,-9.712,0.000297,-9.9e-05,-0.001259
7.372284889221191,-96.574,0.967,3.164,-0.0121,0.2415,0.3725,0.205,-0.565,-9.691,-0.000883,0.000194,-0.000479
7.507113933563232,-96.575,0.967,3.163,-0.0121,0.2388,0.3726,0.223,-0.543,-9.708,-0.001019,-4.9e-05,0.000536
7.692870855331421,-96.566,0.969,3.163,-0.0144,0.2468,0.3709,0.173,-0.522,-9.753,0.000647,2.7e-05,0.000713
7.842195987701416,-96.57,0.971,3.161,-0.012,0.2442,0.371,0.114,-0.502,-9.707,-0.000925,-0.001004,0.000984
7.982383966445923,-96.569,0.969,3.162,-0.0132,0.2468,0.3695,0.153,-0.533,-9.707,-0.001241,-0.000541,0.000161
8.09260606765747,-96.569,0.97,3.161,-0.0109,0.2441,0.3667,0.117,-0.518,-9.719,-0.000226,0.000227,0.00075
8.225564956665039,-96.57,0.968,3.155,-0.0108,0.2521,0.3666,0.118,-0.541,-9.667,-0.000444,-0.001257,0.000139
8.415524005889893,-96.572,0.971,3.154,-0.0133,0.2415,0.3667,0.195,-0.535,-9.702,-0.001253,-0.000316,-0.000351
8.556695938110352,-96.576,0.972,3.155,-0.0121,0.2441,0.3667,0.157,-0.539,-9.687,-0.000165,-0.000375,0.000786
8.696703910827637,-96.58,0.973,3.154,-0.0133,0.2428,0.3696,0.166,-0.524,-9.672,-0.000756,-0.000194,-0.000834
8.798891067504883,-96.584,0.976,3.154,-0.0121,0.2428,0.3696,0.185,-0.508,-9.706,0.000385,0.000154,0.000436
8.93229603767395,-96.583,0.976,3.154,-0.0107,0.2482,0.374,0.169,-0.537,-9.72,0.000972,0.000325,-0.000326
9.072464942932129,-96.585,0.978,3.154,-0.0134,0.2415,0.3652,0.117,-0.504,-9.737,-0.001165,-0.000257,0.000182
9.216186046600342,-96.588,0.977,3.153,-0.0133,0.2428,0.3696,0.101,-0.507,-9.679,0.000819,0.000736,0.000484
9.357187032699585,-96.59,0.976,3.156,-0.0122,0.2401,0.3667,0.143,-0.539,-9.691,0.000948,-0.000108,0.001847
9.496309041976929,-96.593,0.978,3.156,-0.0108,0.2455,0.374,0.139,-0.544,-9.692,-0.000512,-0.000566,0.000299
9.632224082946777,-96.593,0.982,3.143,-0.0144,0.2442,0.3724,0.162,-0.595,-9.656,-0.007475,0.004074,-0.002273
9.768877983093262,-96.633,0.892,3.134,-0.012,0.2455,0.3696,0.021,-0.304,-9.811,0.005674,-0.004997,-0.001902
9.957778930664062,-96.7,0.856,3.024,-0.0145,0.2402,0.371,0.027,-0.276,-9.755,-0.0188,0.029198,-0.000305
10.061100959777832,-96.72,0.873,3.003,-0.0132,0.2415,0.3725,0.046,-0.504,-9.683,-0.022213,-0.016281,-0.008239
10.216949939727783,-96.76,0.928,3.008,-0.0133,0.2455,0.3651,0.22,-0.482,-9.74,0.003712,0.005287,-0.004255
10.32636284828186,-96.759,0.969,3.008,-0.0132,0.2402,0.3754,0.12,-0.402,-9.717,-0.009125,0.001108,0.009626
10.459115028381348,-97.113,0.893,2.996,-0.0156,0.2402,0.3738,-0.717,-0.078,-10.513,-0.04059,-0.038741,-0.163592
10.595069885253906,-98.941,0.422,3.114,-0.012,0.2455,0.3696,0.282,-0.678,-9.593,-0.021422,-0.02977,-0.048198
10.730390071868896,-98.8,0.561,2.984,-0.0192,0.2429,0.3722,0.02,-0.569,-9.834,-0.01482,-0.011386,-0.008217
10.9181649684906,-98.803,0.588,2.866,-0.0168,0.2442,0.3693,0.219,-0.628,-9.679,-0.01012,0.00313,-0.013128
11.109685897827148,-98.814,0.681,2.883,-0.0215,0.2416,0.3735,-1.161,-0.145,-7.854,-0.012031,0.057475,-0.014769
11.25146198272705,-99.518,0.748,2.396,-0.0206,0.2349,0.3664,-0.336,-0.292,-9.513,-0.141966,0.045274,0.045556
11.356014013290405,-99.503,0.821,2.211,-0.024,0.2337,0.3779,0.718,-0.336,-9.921,0.002179,0.013106,-0.013321
11.492806911468506,-99.594,0.649,2.202,-0.0229,0.2349,0.3707,0.037,-0.3,-9.675,0.000255,-0.017269,-0.00953
11.633625984191895,-99.575,0.59,2.35,-0.0216,0.2376,0.3736,0.17,-0.504,-9.643,0.017028,-0.00473,-0.006186
11.777299880981445,-99.522,0.427,2.36,-0.0168,0.2389,0.3738,0.198,-0.403,-9.761,0.004141,-0.050944,0.007755
11.88248896598816,-98.971,-0.995,2.132,-0.0075,0.2335,0.3729,-0.235,-0.364,-9.602,-0.098853,-0.359575,0.148219
12.018605947494507,-98.55,-4.827,1.457,0.0232,0.2278,0.3746,-0.833,-0.235,-9.646,0.012064,-0.616348,-0.025007
12.155250072479248,-97.898,-9.683,1.285,0.0599,0.2287,0.3706,-1.73,-0.178,-9.597,-0.085587,-0.502888,0.040668
12.291069030761719,-97.985,-14.33,0.796,0.0978,0.2295,0.3652,-2.104,-0.216,-9.472,-0.052142,-0.745646,-0.038746
12.396408081054688,-98.075,-18.649,0.565,0.1249,0.2279,0.3608,-2.946,-0.143,-9.19,-0.065636,-0.781248,0.037021
12.532420873641968,-97.997,-25.592,0.162,0.1832,0.2318,0.345,-4.15,-0.185,-8.664,-0.031146,-0.784858,-0.025858
12.666780948638916,-98.041,-30.601,0.009,0.2158,0.2408,0.3316,-5.0,-0.012,-8.335,0.003056,-0.622565,-0.036905
12.76727294921875,-98.572,-34.303,0.413,0.2385,0.2364,0.3165,-5.573,-0.016,-7.987,0.035346,-0.638234,-0.128526
12.901015996932983,-99.688,-39.395,1.238,0.2678,0.242,0.2943,-6.208,-0.176,-7.441,0.028737,-0.508923,-0.058817
13.035537004470825,-100.053,-42.213,1.601,0.2872,0.2459,0.2863,-6.445,-0.323,-7.19,0.001278,-0.347717,-0.000289
13.17255687713623,-100.207,-45.857,1.636,0.3063,0.2455,0.2648,-7.144,-0.132,-6.734,-0.000866,-0.445197,-0.014973
13.315624952316284,-100.37,-48.186,1.415,0.3196,0.2494,0.252,-7.046,-0.157,-6.585,-0.087449,-0.395717,0.031177
13.449212074279785,-100.655,-51.892,0.677,0.3337,0.2395,0.2364,-7.95,0.058,-5.968,-0.084153,-0.311934,-0.03899
13.635799884796143,-101.588,-53.945,1.078,0.347,0.2434,0.2235,-7.968,-0.095,-5.662,-0.004184,-0.064512,-0.026789
13.742236852645874,-101.695,-54.008,1.148,0.3432,0.2407,0.2174,-7.928,-0.139,-5.72,-0.004505,0.001531,-0.003405
13.849478960037231,-101.723,-53.994,1.164,0.3433,0.2407,0.2264,-7.957,-0.111,-5.722,-0.00026,0.004935,-0.001046
13.986909866333008,-101.718,-54.0,1.182,0.3468,0.2379,0.2191,-7.962,-0.096,-5.677,0.006375,0.004502,0.001388
14.17573094367981,-101.742,-53.978,1.249,0.3421,0.2462,0.2203,-7.91,-0.087,-5.742,-0.002868,0.000482,-0.001993
14.317323923110962,-101.757,-53.998,1.283,0.3422,0.2462,0.2247,-7.933,-0.096,-5.684,0.005602,-0.001246,-0.001117
14.449151992797852,-101.778,-54.001,1.336,0.341,0.2435,0.2262,-7.946,-0.128,-5.692,0.003391,0.002928,-0.000862
14.583860874176025,-101.805,-54.006,1.36,0.347,0.2434,0.222,-8.044,-0.1,-5.622,0.000529,0.002467,-0.002216
14.72151803970337,-101.812,-54.007,1.382,0.3421,0.2407,0.2233,-7.995,-0.088,-5.666,0.002119,0.000894,-0.00205
14.859313011169434,-101.838,-54.034,1.409,0.341,0.2475,0.2202,-7.955,-0.12,-5.669,0.001182,-0.001674,-0.001273
14.932411909103394,-101.84,-54.038,1.41,0.3446,0.2461,0.2219,-7.933,-0.108,-5.673,0.00042,1.2e-05,-0.002646
15.035717964172363,-101.843,-54.04,1.418,0.3446,0.2434,0.2234,-7.86,-0.158,-5.704,0.002609,0.001314,0.000503
15.17015290260315,-101.847,-54.061,1.426,0.3447,0.2475,0.2249,-7.866,-0.137,-5.718,0.000715,-0.000756,-0.001112
15.306289911270142,-101.848,-54.078,1.445,0.3445,0.2407,0.222,-7.886,-0.122,-5.724,-0.000125,0.001228,0.001283
15.40854287147522,-101.851,-54.073,1.445,0.3422,0.2462,0.2218,-7.923,-0.163,-5.646,-0.000144,0.003502,-0.006276
15.51683497428894,-101.857,-54.078,1.449,0.3433,0.2394,0.2279,-7.847,-0.171,-5.717,0.004848,0.001618,0.002546
15.654885053634644,-101.856,-54.062,1.436,0.3434,0.2448,0.2218,-7.898,-0.172,-5.667,-0.002276,0.000968,-0.000808
15.76102900505066,-101.885,-54.003,1.443,0.3396,0.2407,0.2202,-7.918,-0.147,-5.651,-0.007206,0.026323,-0.011823
15.901424884796143,-102.042,-53.573,1.582,0.3386,0.2435,0.2291,-7.821,-0.181,-5.777,0.000766,0.069716,-0.018394
16.00727891921997,-102.85,-52.453,2.369,0.3327,0.2477,0.2347,-7.798,-0.344,-5.739,0.084455,0.503279,-0.27247
16.111297845840454,-104.125,-48.648,4.245,0.3111,0.2563,0.2484,-7.079,-0.781,-6.304,0.192239,0.760533,-0.093771
16.221276998519897,-103.171,-44.5,4.39,0.2897,0.2662,0.2666,-6.868,-0.551,-6.859,0.118765,0.731251,0.10432
16.3751380443573,-100.514,-35.656,3.442,0.2428,0.2548,0.3123,-5.692,-0.523,-7.74,0.040863,1.087644,0.255873
16.477293014526367,-98.657,-29.411,2.713,0.2053,0.2526,0.3299,-4.708,-0.268,-8.556,0.055872,1.022301,0.154122
16.67382502555847,-97.249,-16.809,3.115,0.1254,0.2593,0.3685,-3.024,-0.489,-9.285,0.009208,1.246051,0.238375
16.779331922531128,-95.738,-9.094,2.828,0.073,0.249,0.384,-1.403,-0.53,-9.393,0.006372,1.408016,0.135198
16.848299026489258,-95.239,-2.984,2.962,0.0243,0.2496,0.3935,-0.625,-0.271,-9.641,0.110173,1.427674,-0.08155
16.98251700401306,-95.436,6.173,3.845,-0.0451,0.2528,0.3942,1.131,-0.643,-9.586,0.136642,1.094672,-0.090516
17.116703987121582,-95.43,13.721,4.275,-0.1078,0.2534,0.3774,2.266,-0.781,-9.196,-0.033786,1.077909,-0.084748
17.251317024230957,-94.949,22.528,3.448,-0.1747,0.2453,0.3578,3.812,-0.433,-8.917,-0.11369,0.986704,-0.052225
17.387908935546875,-94.986,28.937,2.874,-0.223,0.2347,0.3449,4.926,-0.383,-8.533,-0.020961,0.764581,-0.021615
17.532408952713013,-94.495,34.472,3.365,-0.2577,0.2322,0.325,5.738,-0.58,-7.883,-0.00012,0.634722,0.065788
17.71790385246277,-93.431,39.951,3.759,-0.2925,0.231,0.2991,6.426,-0.417,-7.557,0.016225,0.361356,0.027061
17.908797025680542,-93.587,42.404,4.152,-0.3109,0.2392,0.2827,6.688,-0.502,-7.146,0.051788,0.221807,-0.035054
18.046489000320435,-93.474,44.068,4.683,-0.3173,0.2364,0.2673,6.876,-0.594,-6.878,0.06724,0.251241,0.033245
18.182446002960205,-92.818,46.163,5.95,-0.3309,0.2393,0.259,7.195,-0.699,-6.741,0.056305,0.183845,0.023852
18.370571851730347,-92.521,47.079,6.282,-0.3347,0.2379,0.2513,7.008,-0.677,-6.475,0.015443,0.144496,-0.008312
18.48182487487793,-92.745,48.441,6.489,-0.3398,0.2392,0.2389,7.374,-0.717,-6.401,0.052144,0.167043,-0.057272
18.618062019348145,-93.204,49.881,6.619,-0.3486,0.2392,0.2278,7.205,-0.516,-6.273,0.095751,0.283878,-0.071692
18.72127389907837,-93.543,51.399,6.807,-0.3585,0.2393,0.2213,7.805,-0.71,-5.982,0.05896,0.204261,-0.051123
18.827992916107178,-93.775,52.209,6.82,-0.3612,0.2365,0.2106,7.745,-0.652,-5.909,0.006924,0.031694,-0.018814
18.938973903656006,-93.818,52.266,6.808,-0.3624,0.2365,0.212,7.717,-0.63,-5.901,0.004429,-0.007057,-0.001553
19.07549500465393,-93.767,52.281,6.884,-0.361,0.2434,0.212,7.729,-0.684,-5.878,0.004587,0.005257,0.005365
19.21622896194458,-93.745,52.298,6.904,-0.3646,0.2476,0.2148,7.7,-0.685,-5.883,-0.000309,0.002398,0.005583
19.40407705307007,-93.748,52.314,6.91,-0.3623,0.2393,0.215,7.87,-0.731,-5.833,-0.000433,-0.003178,-0.002459
19.592323064804077,-93.77,52.297,6.885,-0.3623,0.2366,0.2181,7.754,-0.66,-5.886,0.004371,-0.006409,-0.000576
19.78550100326538,-93.949,52.048,6.715,-0.3635,0.2393,0.2135,7.804,-0.684,-5.911,-0.001414,-0.059567,-0.024108
19.925647974014282,-95.31,50.863,5.58,-0.3585,0.2366,0.2228,7.752,-0.628,-6.102,-0.005008,-0.208872,-0.12458
20.035529851913452,-96.169,49.272,4.727,-0.3547,0.238,0.2321,7.958,-0.668,-6.569,-0.081571,-0.500094,-0.006499
20.136313915252686,-96.237,45.439,3.823,-0.3323,0.2296,0.2606,6.748,-0.397,-6.531,-0.207841,-0.683802,-0.009387
20.270166873931885,-96.791,41.037,2.395,-0.3074,0.224,0.2892,6.462,-0.151,-7.378,-0.018729,-0.586141,0.018574
20.408891916275024,-97.069,35.905,2.575,-0.276,0.2335,0.3164,5.943,-0.445,-7.881,0.006041,-0.69518,-0.023837
20.511225938796997,-97.706,31.592,2.102,-0.2513,0.2306,0.3298,5.201,-0.317,-8.166,-0.044122,-0.757384,-0.090164
20.650043964385986,-98.428,25.775,1.202,-0.2127,0.2317,0.359,4.365,-0.198,-8.777,-0.085937,-0.658501,-0.02341
20.80437707901001,-98.124,19.356,0.594,-0.1691,0.2298,0.38,3.401,-0.161,-9.198,-0.09413,-0.777178,0.12377
20.907264947891235,-97.597,15.121,0.439,-0.1343,0.2308,0.3939,2.683,0.088,-9.497,0.035094,-0.687897,0.045474
21.04440402984619,-97.513,9.635,1.862,-0.0885,0.2387,0.3946,1.788,-0.335,-9.503,0.32848,-0.873503,0.037516
21.177708864212036,-97.488,5.274,2.494,-0.0501,0.2521,0.3948,0.591,-0.374,-9.477,-0.131019,-0.081458,0.101496
21.368314027786255,-97.295,5.22,2.36,-0.0549,0.2536,0.4006,0.901,-0.324,-9.749,-0.017395,-0.001733,0.017422
21.475444078445435,-97.261,5.195,2.327,-0.0538,0.2466,0.3992,0.831,-0.367,-9.679,-0.001603,0.00882,0.008835
21.575824975967407,-97.234,5.212,2.281,-0.0562,0.2508,0.4006,0.895,-0.374,-9.655,-0.01925,0.000535,0.007667
21.709704875946045,-96.976,5.124,2.098,-0.055,0.248,0.4007,1.031,-0.461,-9.608,-0.038851,-0.013967,0.066092
21.84849786758423,-95.424,5.116,1.107,-0.049,0.2383,0.4011,0.915,-0.189,-9.686,-0.224321,0.017294,0.308082
21.976749897003174,-94.63,5.57,0.501,-0.0478,0.2327,0.4089,3.369,-2.21,-12.311,0.211847,0.050571,-0.046758
22.116747856140137,-96.796,6.229,1.187,-0.0576,0.2411,0.4007,1.382,-0.397,-9.614,0.14397,0.117696,-0.583747
22.257283926010132,-99.17,6.764,1.399,-0.0724,0.2454,0.3953,1.357,-0.34,-9.542,0.044815,0.102906,-0.194126
22.442868947982788,-99.205,7.622,1.346,-0.0799,0.2468,0.3842,1.642,-0.349,-9.844,0.028643,0.050874,0.118511
22.582429885864258,-99.325,6.954,2.455,-0.0748,0.2537,0.3859,0.902,-0.36,-9.737,0.225742,-0.133414,-0.215568
22.71831488609314,-101.054,6.784,3.61,-0.0808,0.2649,0.3854,1.376,-0.681,-9.483,0.114434,0.09446,-0.327552
22.90406584739685,-102.548,6.483,4.51,-0.0819,0.2746,0.3806,1.352,-0.674,-9.445,0.094914,-0.135663,-0.054857
23.040848970413208,-103.053,5.564,5.125,-0.0795,0.2731,0.3778,0.985,-0.642,-9.334,0.065966,-0.081434,-0.035778
23.142613887786865,-103.198,5.336,5.442,-0.0757,0.2772,0.3764,0.847,-1.4,-9.406,0.027976,-0.013002,0.027605
23.27535605430603,-102.048,4.93,5.967,-0.0683,0.2841,0.3721,0.956,-1.365,-9.609,0.055932,0.026775,-0.0058
23.463955879211426,-102.019,5.036,6.076,-0.0744,0.2869,0.3717,0.742,-1.004,-9.612,0.002087,0.002856,0.003914
23.59964895248413,-102.021,5.054,6.047,-0.0707,0.2855,0.375,0.688,-0.998,-9.618,-0.002829,0.003452,-0.000981
23.734528064727783,-101.952,5.062,6.288,-0.0694,0.2827,0.3781,0.776,-0.837,-9.697,0.096522,-0.003012,0.010187
23.876060962677002,-101.776,4.926,8.36,-0.0716,0.3063,0.3639,0.717,-1.257,-9.574,0.400392,-0.023076,0.030381
24.009644031524658,-101.555,4.825,11.489,-0.0679,0.3296,0.3395,0.986,-1.941,-9.51,0.451965,-0.012605,0.055938
24.1453800201416,-101.013,4.028,17.443,-0.0505,0.3777,0.3056,0.352,-2.82,-8.911,1.039705,-0.127136,0.11139
24.283252000808716,-100.682,3.179,25.557,-0.042,0.421,0.2468,0.47,-4.254,-8.598,0.896992,-0.020634,0.065104
24.388622045516968,-100.331,3.114,30.246,-0.0395,0.4441,0.2151,0.515,-4.91,-8.271,0.742011,0.033074,0.076818
24.524813890457153,-99.677,2.785,36.617,-0.0308,0.4565,0.1711,0.516,-5.778,-7.739,0.780127,0.009031,0.106982
24.71675992012024,-99.226,2.036,43.31,-0.0264,0.4846,0.12,0.386,-6.685,-7.059,0.601387,-0.057601,0.068228
24.856157064437866,-99.241,1.101,48.607,-0.0177,0.4945,0.0778,0.243,-7.411,-6.308,0.611289,-0.088215,0.066756
24.96868896484375,-99.391,0.546,51.871,-0.0106,0.4879,0.0588,-0.32,-7.501,-5.919,0.514388,-0.038698,0.026051
25.106826066970825,-99.524,0.105,55.859,-0.0089,0.4889,0.0262,-0.063,-8.108,-5.366,0.444033,-0.041575,0.014819
25.24151301383972,-99.638,-0.052,58.991,-0.0116,0.4875,-0.0053,-0.143,-8.309,-4.951,0.428677,-0.027737,0.001392
25.351294994354248,-99.682,-0.103,61.917,-0.0097,0.4898,-0.0311,0.054,-8.734,-4.424,0.375686,-0.001559,-0.002611
25.5401029586792,-99.722,-0.24,64.461,-0.008,0.4809,-0.0554,-0.043,-8.838,-4.142,0.194003,-0.009369,0.010872
25.674952030181885,-99.787,-0.382,65.88,-0.007,0.4808,-0.0649,-0.054,-9.119,-3.692,0.049175,-0.007931,0.010365
25.808389902114868,-99.789,-0.42,65.875,-0.0071,0.4783,-0.0635,-0.099,-8.887,-3.943,-0.001769,-0.003842,0.001382
25.999032020568848,-99.771,-0.414,65.85,-0.006,0.4795,-0.0689,-0.114,-8.912,-3.934,-0.016691,0.0014,-0.003297
26.13502287864685,-99.763,-0.39,65.726,-0.0069,0.4834,-0.0581,-0.102,-8.903,-3.932,-0.020271,-3.4e-05,-0.003281
26.23968195915222,-99.749,-0.366,65.606,-0.0058,0.4833,-0.0621,-0.056,-8.918,-3.936,-0.033444,0.004591,-0.004487
26.37170696258545,-99.747,-0.295,65.26,-0.0068,0.4858,-0.0581,-0.119,-9.007,-3.846,-0.067838,0.009447,-0.001152
26.511127948760986,-99.74,-0.227,64.392,-0.0078,0.4847,-0.0473,-0.18,-9.159,-3.719,-0.196723,-0.005461,-0.014124
26.64824604988098,-99.701,-0.055,61.432,-0.0129,0.4874,-0.019,-0.07,-8.591,-4.569,-0.372027,0.004349,-0.030818
26.78188395500183,-99.776,0.098,56.549,-0.0111,0.4865,0.0247,-0.262,-8.236,-5.019,-1.021826,-0.003606,-0.009304
26.919128894805908,-100.128,0.696,48.589,-0.019,0.4833,0.0939,0.33,-7.482,-6.118,-1.271626,0.011005,-0.135325
27.027493953704834,-100.669,1.089,38.617,-0.0272,0.4553,0.1757,0.159,-6.106,-7.306,-1.468296,-0.023242,-0.09688
27.13175106048584,-101.259,1.247,29.595,-0.0308,0.4209,0.2486,0.339,-4.735,-8.308,-1.626317,0.006155,-0.064707
27.267292976379395,-101.624,1.411,18.867,-0.0331,0.3594,0.3187,0.301,-2.913,-9.28,-1.308759,-0.029488,-0.077548
27.40282893180847,-102.436,1.365,9.884,-0.0371,0.3059,0.3644,0.529,-1.733,-9.459,-0.909526,0.015123,-0.070764
27.5083110332489,-102.483,1.772,4.61,-0.0408,0.2664,0.3934,0.498,-0.743,-9.768,-0.891328,0.091195,-0.011838
27.69981098175049,-102.231,2.691,-4.739,-0.0462,0.1922,0.4201,0.478,0.872,-9.759,-0.758936,0.074698,0.031305
27.836822032928467,-101.943,3.267,-9.581,-0.0476,0.151,0.4403,0.608,1.737,-9.553,-0.614102,0.064573,0.060981
