Time,ax,ay,az
0.13868093490600586,0.06288733254296709,0.00884635743156531,-4.750663398939091
0.2755889892578125,0.06280453736139005,0.008863279947757624,-4.7512636754487945
0.46353888511657715,0.06287038818053146,0.008832889742708997,-4.751208814330338
0.6089959144592285,0.06297618641602407,0.008837813469833741,-4.750730510598561
0.7466988563537598,0.0630694719555825,0.008850931618796982,-4.750570188300938
0.8845930099487305,0.06310932782577122,0.008867864537962303,-4.7509243887259185
1.0282220840454102,0.06309378994528629,0.008839787954110683,-4.751482587290399
1.1680099964141846,0.06291176704596857,0.008825526518413847,-4.751418671424237
1.3069429397583008,0.06285308595582437,0.008788677107424477,-4.75090521396607
1.442789077758789,0.0628263752823287,0.008758898597188728,-4.750040219244012
1.5825040340423584,0.06289033276038264,0.00876287149258053,-4.749585351329826
1.7715568542480469,0.06293282266333701,0.008825708570441489,-4.749542208120167
1.965127944946289,0.06306547721394738,0.008863683583110338,-4.749663115633656
2.1002979278564453,0.06301559703896804,0.008881727539792926,-4.749822372666843
2.23500394821167,0.06299809923836838,0.008844611812694548,-4.7502010741738525
2.3742189407348633,0.06296502610658096,0.008849012270276985,-4.750506805066994
2.5136899948120117,0.06302382787121207,0.008875327630798329,-4.750649017869204
2.615097999572754,0.06304443408014655,0.008932543982343,-4.750477510295003
2.718595027923584,0.06311517013541258,0.008968925259547005,-4.750262326878925
2.852976083755493,0.06317381793604317,0.008988399625018208,-4.7502255752558815
2.989722967147827,0.06319187749718527,0.00898022913001763,-4.750509468228084
3.0971570014953613,0.06317737575281195,0.008952968139249846,-4.75083011282333
3.2867140769958496,0.06316812542921313,0.008885874164833963,-4.751002153029749
3.43277907371521,0.06311840337942351,0.008823063094405524,-4.750581373577516
3.5707318782806396,0.06308721942753436,0.008833336030251045,-4.750094015098032
3.6789438724517822,0.06304331472025088,0.008903488478731316,-4.749862320083195
3.787724018096924,0.06305210315184814,0.008989216258399347,-4.7498617874509765
3.85994291305542,0.06302537583359567,0.00906769628677262,-4.749950737031385
3.9654829502105713,0.06304235348554493,0.009149548958995125,-4.750197878380544
4.102102994918823,0.06303544591146754,0.009209838348766396,-4.750411996532187
4.2367188930511475,0.06300866449775543,0.00925412276456467,-4.7505808409452985
4.33806300163269,0.06301379940523223,0.009254041621375208,-4.750620255729431
4.4728028774261475,0.06305407971671968,0.009225168169791164,-4.750608537820635
4.6086108684539795,0.06303056483653213,0.009215218766406196,-4.75049455452598
4.747278928756714,0.06306990888044885,0.009194169390821563,-4.750399745991173
4.817631959915161,0.06312658843858629,0.00917485315054008,-4.750405604945571
4.953052043914795,0.06312456610063352,0.009171668800502296,-4.7504066702100065
5.087737083435059,0.06314946249563655,0.009126259823321842,-4.75051053349252
5.222463846206665,0.06314042023149789,0.00908254132925521,-4.750576579887554
5.356158971786499,0.06310851223268739,0.009045228985966979,-4.750590960957441
5.494386911392212,0.06307118636553424,0.009061765551860688,-4.750561133553232
5.600502967834473,0.06304518725539235,0.009094946874567396,-4.750512131389174
5.712807893753052,0.06302209681650352,0.009117875027077296,-4.750398680726737
5.8195459842681885,0.06302429808559204,0.00910654618947145,-4.750237293164678
5.9547319412231445,0.06301972077746847,0.009085675745022557,-4.750121711973368
6.059714078903198,0.06301969997152244,0.009078502895133457,-4.7501621920219375
6.200690031051636,0.06308031601464617,0.009095212150379102,-4.750489760836017
6.335582971572876,0.06311682212752627,0.009175386823055397,-4.750779512762618
6.47089695930481,0.06313224765590271,0.009238511022971381,-4.750721988483073
6.66295599937439,0.06315482210733034,0.00927292509797955,-4.75021279208265
6.797601938247681,0.06324249420265358,0.009206682086755732,-4.749936888593717
6.941595077514648,0.06337938068268366,0.009110730265215318,-4.74989853907402
7.04940390586853,0.06347770542236723,0.009054606225836499,-4.7498804295786075
7.186585903167725,0.06347004883423325,0.009058944265580886,-4.7497856210438005
7.371933937072754,0.0632846387269041,0.00913879644609393,-4.749672703013581
7.506703853607178,0.06310366028607639,0.009209766568252639,-4.749954465456912
7.692075967788696,0.06311463750319457,0.009191669556407711,-4.750726249540817
7.841547012329102,0.06306654663957262,0.009169513304495011,-4.751038372020574
7.981958866119385,0.06302108980871633,0.009133354650913382,-4.750870592871899
8.0921950340271,0.06297645689332228,0.009105555826441078,-4.750532371413459
8.224994897842407,0.06293588529859061,0.009076009302503409,-4.750189888897275
8.414387941360474,0.06288610499215214,0.009062735108945046,-4.749875103256427
8.556199073791504,0.06308007882686158,0.009038330774565293,-4.749920376994958
8.696073055267334,0.06320455247949837,0.009084806056479077,-4.749974172848978
8.798408031463623,0.06321648260894408,0.009122406562119633,-4.7499565959857835
8.931653022766113,0.06317017689549033,0.009134020441185902,-4.749872440095337
9.071862936019897,0.06308696143380375,0.009111415821136552,-4.749740879937487
9.21519684791565,0.06307127375050751,0.009064964466060687,-4.749687084083468
9.35653305053711,0.06309119752441267,0.009039207745189877,-4.749725433603165
9.495213985443115,0.06314455229237673,0.009035171391662726,-4.749778696824967
9.631689071655273,0.06322864992617439,0.009047249243325155,-4.749858059025451
9.768513917922974,0.06343695489649981,0.008974150672888984,-4.749867113773157
9.95725393295288,0.06400760373907655,0.00856495857214156,-4.749462845919683
10.060630083084106,0.06491290373975694,0.0075456019358460585,-4.748126471684681
10.216423988342285,0.06514187733685492,0.006805369028777429,-4.74722206217849
10.32603907585144,0.06397771391702961,0.006401713390264928,-4.746981312415947
10.458781957626343,0.061459441273818284,0.006574198323780144,-4.747435115065697
10.594718933105469,0.05951880827104516,0.0064781211464149824,-4.7467645311032145
10.729876041412354,0.057575645265236446,0.005219642292703437,-4.742571117650776
10.9164719581604,0.05661297911020006,0.0026718644773721582,-4.734199204448003
11.108643054962158,0.056818729110354696,-0.0005572049505211701,-4.7209787401646315
11.250977039337158,0.0582768430966867,-0.00206037044187364,-4.71008854183508
11.355455875396729,0.05908048108394254,-0.0023328940048755104,-4.705353974049136
11.492109060287476,0.05872085030705176,-0.0022611340369911594,-4.7017698918541075
11.632631063461304,0.05569752164667452,-0.0012022087825991259,-4.698975703238396
11.776829957962036,0.050636754077899776,0.0009430179948973713,-4.698166634899231
11.881794929504395,0.04739573696554378,0.0027381327158055215,-4.698638014412174
12.01799201965332,0.045968969217479845,0.0037330829371266696,-4.699513661778592
12.15477991104126,0.04721886561845969,0.0008060310611591887,-4.69989822224
12.290565967559814,0.04859356440602337,-0.013752942537386681,-4.696756224785925
12.395901918411255,0.047892786854682644,-0.03826111523251801,-4.689898052346752
12.531774997711182,0.045537666117752305,-0.07728103996100526,-4.67939987132966
12.666326999664307,0.04098138448322263,-0.1514345134720919,-4.662163892754667
12.766664981842041,0.03722166681430327,-0.2200158217448921,-4.64934503316368
12.900431871414185,0.03373288209381283,-0.2957181065221848,-4.638137918664409
13.0349280834198,0.030446449762492583,-0.4015748649797402,-4.626179260105517
13.172065019607544,0.030142075417031743,-0.48027234045601774,-4.618992453587829
13.315268993377686,0.033898351782480025,-0.5780097532506805,-4.61069457626336
13.448596954345703,0.04158151951249359,-0.6634913652878259,-4.601596152715214
13.635205030441284,0.04984629041566142,-0.7363804198476134,-4.591459628974154
13.74141001701355,0.053642231236595075,-0.7988132381774772,-4.583813693484537
13.848903894424438,0.05248524586814537,-0.8396938927536568,-4.581472774886357
13.986221075057983,0.04910264429314883,-0.8750512178080393,-4.581530299165903
14.175063848495483,0.045739192510865646,-0.9189843876256677,-4.580339333526418
14.316910982131958,0.04806703249137949,-0.9392177540075447,-4.575297436950681
14.448572874069214,0.05246027457173667,-0.9482311561378907,-4.569649404910841
14.583482027053833,0.05483316774775408,-0.9504204077119903,-4.567360151637809
14.72123408317566,0.05660204766616312,-0.9509072335592568,-4.566126575420884
14.858875036239624,0.057539671784574364,-0.9507240746552865,-4.565650934850196
14.931992053985596,0.05789529117507321,-0.950641250345385,-4.565395271385548
15.035311937332153,0.058400567735266896,-0.9505700773652527,-4.564969698243353
15.16943907737732,0.05872945148513487,-0.9505260020492119,-4.564727883216374
15.305810928344727,0.058960118686238565,-0.9504783980447268,-4.564719361100886
15.4080810546875,0.058912348234185265,-0.950426399824443,-4.564937740310272
15.516268014907837,0.05892667520861205,-0.9504027642697686,-4.5649611761278654
15.654237031936646,0.05903768325298712,-0.9504135500721833,-4.564737470596299
15.76059889793396,0.059338316689354235,-0.9505088912392081,-4.564142520408775
15.900593042373657,0.05936113248975565,-0.950551634974704,-4.5638799327252935
16.006855964660645,0.05892177748891983,-0.9501671410923237,-4.564859976006442
16.11092185974121,0.057999549770560606,-0.9485183114824284,-4.568007832414916
16.220074892044067,0.05712061506467199,-0.9437313460020382,-4.574556012903202
16.37455987930298,0.05748396594471047,-0.9326980693429218,-4.585272040497464
16.47685694694519,0.06264412351760482,-0.9014920797957547,-4.604321099142583
16.673310041427612,0.07497019011600828,-0.8244797860782521,-4.634126132798313
16.778780937194824,0.08154777356720526,-0.7547939816776119,-4.65667085669027
16.847585916519165,0.08423099158924416,-0.6986922962071935,-4.674303646267685
16.981952905654907,0.08556674996824384,-0.601234515326989,-4.704251425357843
17.115973949432373,0.08489485939235207,-0.4497913299365976,-4.746969061874933
17.250768899917603,0.08488589619080827,-0.32263993540276853,-4.7785536197710545
17.387496948242188,0.08599774097878113,-0.14146047584704075,-4.815714836989802
17.531898975372314,0.08606959639394283,0.04134989939906235,-4.842924886479359
17.71731185913086,0.08215979295284069,0.21234675004330456,-4.857972279270525
17.90835690498352,0.07268353342503898,0.3973440674034995,-4.862638670132562
18.046009063720703,0.06463283906162148,0.5456371659880044,-4.859594677006601
18.181724071502686,0.06284130146800077,0.6147595786600382,-4.8541106956899105
18.36962604522705,0.06502782330198306,0.6972313526122033,-4.840210592696351
18.48067808151245,0.06930116903782704,0.7313948491289305,-4.832226435748293
18.617416858673096,0.0779603291313004,0.7661993685200398,-4.824846283735466
18.72053599357605,0.08557307497583277,0.7878938116549615,-4.822408958705825
18.827264070510864,0.09237863333871896,0.8076864914554577,-4.821368195351822
18.93858003616333,0.09754549874860893,0.8268148457220336,-4.820678436629492
19.07409691810608,0.10091858368389764,0.8463977350076587,-4.820165511803543
19.21527099609375,0.10366134832343503,0.8720873192518629,-4.818138313581774
19.40353798866272,0.10568802223536373,0.8962023095015575,-4.809682244488554
19.59117102622986,0.10659799109033019,0.9049857476717752,-4.799698586194066
19.784687995910645,0.10719408144369558,0.906962079516723,-4.790678992214185
19.92387294769287,0.10722217779319591,0.9066524870400012,-4.788448861117353
20.034677028656006,0.1068593054499158,0.9063727885465157,-4.788832356314324
20.13585591316223,0.1056058720381132,0.9049755610806056,-4.788381749457883
20.26925802230835,0.10220335917277912,0.9006002537257145,-4.785496480732891
20.40844202041626,0.09243795525200048,0.8837008987125077,-4.773150598551502
20.510642051696777,0.08124788498370553,0.857051777527548,-4.756140456036947
20.649500846862793,0.06521882188641219,0.7990999274688242,-4.7288728822678445
20.8038489818573,0.05524448049454921,0.7408739049758768,-4.710323432643224
20.906754970550537,0.045291673256813055,0.6508087929656233,-4.692520733388263
21.043535947799683,0.03890046947002958,0.5784303995448585,-4.683861198787761
21.177254915237427,0.03142871511867627,0.4772742202798338,-4.675619780478402
21.367719888687134,0.027650222164071852,0.3713121670906793,-4.668915538750237
21.475125074386597,0.030396717309729954,0.266349381876793,-4.665173264786457
21.57552194595337,0.0353333690881394,0.19704247872024389,-4.667679299372222
21.709079027175903,0.040454632025550975,0.14340621462896627,-4.67724430874335
21.847847938537598,0.04493623695863915,0.10100389638494266,-4.697977017829617
21.97597599029541,0.04545958556354255,0.08782894718907643,-4.714565315627502
22.115561962127686,0.042047710022501156,0.08377666462965505,-4.731054011200619
22.256603002548218,0.034683863629566505,0.08360105412289955,-4.73920914309066
22.44238591194153,0.02599149724625122,0.08603790477697089,-4.744871556200386
22.582104921340942,0.02439165523625116,0.09086922853426771,-4.746110458739491
