Time,quat 1,quat 2,quat 3,quat 4
0.14119696617126465,-0.04670751839876175,-0.02266944944858551,-0.9985753893852234,-0.01231023296713829
0.27956390380859375,-0.04680825024843216,-0.022706249728798866,-0.9985689520835876,-0.012386704795062542
0.4685089588165283,-0.04688982665538788,-0.022706633433699608,-0.9985644817352295,-0.012435209937393665
0.611968994140625,-0.04693504795432091,-0.02277025394141674,-0.9985590577125549,-0.012590372934937477
0.750032901763916,-0.04692910984158516,-0.022710690274834633,-0.9985607862472534,-0.012579938396811485
0.8878128528594971,-0.04698464646935463,-0.022738467901945114,-0.9985572695732117,-0.012605752795934677
1.0309579372406006,-0.047035153955221176,-0.022716833278536797,-0.998555600643158,-0.012573218904435635
1.1712689399719238,-0.047126419842243195,-0.022688953205943108,-0.9985523819923401,-0.012550811283290386
1.3099970817565918,-0.04716302081942558,-0.022665124386548996,-0.9985508322715759,-0.012571479193866253
1.445997953414917,-0.04719796031713486,-0.022685622796416283,-0.9985485076904297,-0.012593267485499382
1.585097074508667,-0.04724039137363434,-0.022637750953435898,-0.9985480308532715,-0.012563727796077728
1.7777910232543945,-0.04724586009979248,-0.02259747125208378,-0.9985492825508118,-0.012508101761341095
1.969132900238037,-0.047225870192050934,-0.022519053891301155,-0.9985514879226685,-0.012547421269118786
2.102928876876831,-0.047196585685014725,-0.02250182256102562,-0.9985520839691162,-0.012648631818592548
2.239464044570923,-0.04721956327557564,-0.022506514564156532,-0.9985495209693909,-0.012758049182593822
2.3781540393829346,-0.04726225510239601,-0.022533388808369637,-0.9985464811325073,-0.012785753235220909
2.515964984893799,-0.04733962193131447,-0.02260173298418522,-0.9985413551330566,-0.012771504931151867
2.6197259426116943,-0.04733159393072128,-0.022558998316526413,-0.9985436201095581,-0.012712742201983929
2.7229349613189697,-0.04735265672206879,-0.02253817953169346,-0.9985432624816895,-0.012694749049842358
2.8581039905548096,-0.047406211495399475,-0.02262873947620392,-0.9985384345054626,-0.012709463946521282
2.9925549030303955,-0.04744020849466324,-0.0225507915019989,-0.9985386729240417,-0.012703320011496544
3.099674940109253,-0.047478824853897095,-0.022550281137228012,-0.9985366463661194,-0.012714387848973274
3.2939069271087646,-0.04751717671751976,-0.022602414712309837,-0.998535692691803,-0.012552826665341854
3.4362778663635254,-0.04753298684954643,-0.022649453952908516,-0.998532772064209,-0.01264873705804348
3.5748438835144043,-0.04751574620604515,-0.0226533692330122,-0.9985325932502747,-0.012720813043415546
3.6840858459472656,-0.047485340386629105,-0.02262183278799057,-0.9985343217849731,-0.012761443853378296
3.791661024093628,-0.047468479722738266,-0.02263098955154419,-0.9985329508781433,-0.012902078218758106
3.8633768558502197,-0.047451578080654144,-0.022575652226805687,-0.9985343813896179,-0.012949847616255283
3.9707350730895996,-0.047434207051992416,-0.022585652768611908,-0.9985342621803284,-0.013011657632887363
4.104759931564331,-0.047423411160707474,-0.02259042300283909,-0.9985327124595642,-0.013153072446584702
4.2394208908081055,-0.047398440539836884,-0.02255961485207081,-0.9985344409942627,-0.013166984543204308
4.340663909912109,-0.047371890395879745,-0.022626444697380066,-0.9985346794128418,-0.013130228035151958
4.475298881530762,-0.047343190759420395,-0.022621149197220802,-0.998537003993988,-0.013064619153738022
4.614297866821289,-0.047380827367305756,-0.02261102758347988,-0.9985352754592896,-0.013087482191622257
4.750176906585693,-0.047432202845811844,-0.022622844204306602,-0.9985315203666687,-0.01315911952406168
4.819012880325317,-0.047463878989219666,-0.022623684257268906,-0.9985305070877075,-0.013118121773004532
4.956524848937988,-0.04757844656705856,-0.022652436047792435,-0.9985257387161255,-0.013020219281315804
5.091475963592529,-0.04763128235936165,-0.022628895938396454,-0.9985240697860718,-0.012984320521354675
5.225550889968872,-0.047649506479501724,-0.022604333236813545,-0.99852454662323,-0.012933271005749702
5.359134912490845,-0.047646354883909225,-0.022616004571318626,-0.9985247254371643,-0.012909824028611183
5.497629880905151,-0.047630224376916885,-0.022640030831098557,-0.9985246658325195,-0.012934000231325626
5.6050989627838135,-0.04761785268783569,-0.022589489817619324,-0.9985255599021912,-0.01299879141151905
5.71609091758728,-0.0476008802652359,-0.02257402241230011,-0.9985283017158508,-0.012878402136266232
5.823229074478149,-0.047603730112314224,-0.02262369729578495,-0.9985260963439941,-0.012950886972248554
